14.1775,0.064609,1.850383,-0.381872,0.001173,-0.042883,0.003641,0.029924,-0.0728,0.086766,0.993114,-0.190116,-0.060904,9.858129,1.491201,0.458634,-0.104798,2.692817,4.649153,2.067868,1156.17284,1100.65876,1173.62546,1059.55891,465.130394,-426.392748,18.161283,-572.817317,162.162918,-0.164002,-0.051803,7.963261,-0.009016,0.050588,-0.0024,8.209076,0.020852,0.069219,7.810591,0.021906,0.064947,8.331802,0.020533,0.0691,7.520654,0.022746,0.064827
14.1975,-0.238764,2.063789,-0.857432,-0.0129,0.009216,-0.009816,0.029912,-0.07286,0.086715,0.993115,-0.211173,-0.097355,9.854556,1.458952,0.45083,-0.101736,2.720255,4.663215,2.070668,1160.06532,1095.96214,1175.01588,1059.42812,-90.199698,-41.009005,191.381682,501.589621,162.156381,-0.160161,-0.050827,7.962461,-0.008308,0.05332,-0.002061,8.228422,0.020309,0.065261,7.778368,0.021491,0.066218,8.336486,0.020075,0.066862,7.52362,0.022259,0.067819
14.255,-1.003388,-0.073064,0.006277,-0.015418,0.01769,4.8e-05,0.029761,-0.072034,0.086763,0.993175,-0.30823,-0.150983,9.760335,1.356136,0.419321,-0.09188,2.795507,4.701857,2.078516,1155.72435,1106.24911,1162.97012,1069.06832,-165.252374,230.264128,1043.33384,208.831184,162.13719,-0.148441,-0.047057,7.960052,-0.01137,0.043128,-0.001834,8.189613,0.018955,0.062613,7.844229,0.019803,0.06455,8.244007,0.018837,0.064778,7.585703,0.020491,0.066714
14.4025,0.603738,1.238024,-0.774578,-0.00577,0.009435,0.000967,0.029143,-0.071381,0.087133,0.993208,-0.168813,-0.113035,9.783726,1.10505,0.349794,-0.075263,2.963804,4.788892,2.095618,1156.74123,1107.66611,1164.62873,1075.68747,5.582966,-212.586237,-29.601349,-376.458237,162.116958,-0.120233,-0.038852,7.974493,-0.009162,0.041056,-0.001647,8.187859,0.015468,0.063726,7.844236,0.016154,0.064988,8.244616,0.01536,0.064728,7.620506,0.016631,0.06599
14.535,1.181677,1.155755,0.324858,-0.015141,0.038504,-0.000771,0.028948,-0.067863,0.087273,0.993448,-0.177649,-0.089997,9.779291,0.892511,0.287022,-0.061744,3.086484,4.85324,2.107561,1146.33728,1117.45428,1163.23367,1094.36812,103.566404,172.004258,227.015772,358.558159,162.097947,-0.096691,-0.031605,8.014476,-0.002819,0.029568,-0.001675,8.101561,0.012611,0.061041,7.905149,0.012937,0.067432,8.223679,0.01243,0.064252,7.746177,0.013212,0.070639
14.5625,0.173347,-1.168385,0.44427,0.01858,0.040252,-0.011731,0.028965,-0.06743,0.087057,0.993496,-0.163054,-0.098238,9.772829,0.849695,0.275042,-0.059291,3.108739,4.865017,2.109607,1141.85937,1124.86411,1152.26903,1091.17972,241.720392,164.69915,-274.350123,-89.315359,162.099132,-0.091694,-0.030237,7.971335,-0.008734,0.023922,-0.001862,8.071893,0.012053,0.064986,7.959376,0.012227,0.072043,8.140905,0.011974,0.060682,7.718443,0.012636,0.067722
15.7625,0.244594,1.531961,-0.380022,-0.023245,0.033863,-0.007567,-0.002466,-0.003262,0.088551,0.996063,0.072865,-0.034646,9.867067,0.060415,-0.002701,0.012214,3.436531,5.007762,2.132542,1146.92931,1141.58325,1146.93343,1135.87063,116.650375,841.81156,-5.231112,-178.983865,161.905313,-0.006357,0.000356,8.164639,-0.001889,0.004601,-0.000237,8.038433,0.000792,-0.284222,8.005051,0.000796,-0.199391,8.042112,0.000812,-0.204826,7.968597,0.000821,-0.119464
16.2125,-0.697757,-0.801293,-0.516476,0.020693,-0.017135,-0.013895,0.001533,-0.002145,0.088775,0.996048,0.030657,-0.018183,9.835336,0.050798,0.046681,-0.003086,3.458722,5.023232,2.133299,1146.27088,1147.51564,1142.63244,1131.24383,417.935919,-991.242046,937.045348,215.588432,161.892039,-0.005462,-0.005039,8.157768,-0.007192,0.002945,-0.000527,8.05459,0.000935,0.093211,8.060329,0.000914,0.056137,8.024394,0.000966,0.032914,7.941545,0.000956,-0.00457
18.43,0.726905,0.037927,0.241719,0.033195,-0.012955,-0.000326,0.002858,0.000214,0.088761,0.996049,0.070011,-0.024915,9.750103,0.000156,0.033118,-0.013657,3.473788,5.035231,2.131011,1131.93758,1131.94149,1133.50706,1135.3955,-810.509385,-114.921878,-619.200419,-186.374453,161.645187,-5.3e-05,-0.003594,8.029859,0.001776,-0.000547,8.2e-05,7.96689,0.000464,0.486057,7.964655,0.000464,0.439093,7.970473,0.000464,0.321731,7.981464,0.000462,0.267772
18.545,-0.111547,0.354019,-0.188384,-0.002898,-0.016177,-0.00393,0.004383,-7.4e-05,0.088741,0.996045,0.092113,-0.017061,9.896556,0.005241,0.0329,-0.016054,3.473439,5.039037,2.129232,1140.61763,1143.09055,1145.37654,1142.85376,-660.037328,-745.259354,78.992596,363.580338,161.623125,-0.000605,-0.003497,8.168441,0.001495,2e-06,-0.000211,8.026753,0.000454,0.469628,8.041289,0.000445,0.414689,8.060812,0.000454,0.481646,8.040276,0.000447,0.427782
18.6375,0.626883,0.075779,0.142762,0.031688,-0.001478,-0.002463,0.006209,0.000115,0.088358,0.996069,0.038719,-0.016177,9.967178,0.007658,0.028516,-0.00065,3.473586,5.041967,2.128415,1145.63666,1145.20493,1145.75244,1150.12846,82.502913,302.358287,131.778325,-145.103678,161.689874,-0.000823,-0.003142,8.225338,0.00171,-0.00108,0.000214,8.04731,0.000411,0.128313,8.04402,0.000406,0.122346,8.041811,0.000413,-0.078357,8.072351,0.000406,-0.086885
19,0.691389,1.048874,0.11165,0.004129,-0.003077,-0.000202,0.007134,0.000385,0.088178,0.996079,0.03018,-0.036963,9.839869,0.021124,0.003008,0.003018,3.47775,5.048966,2.130646,1140.1259,1135.41217,1145.00373,1136.33768,-35.715384,43.361192,-39.894679,169.129935,161.681623,-0.002252,-0.000331,8.118315,0.002038,0.003797,-0.000172,8.002345,0.00029,-0.109987,7.968876,0.000291,-0.132098,8.035941,0.000289,-0.147631,7.974724,0.000291,-0.169477
19.5625,-0.727133,-1.161875,0.253453,-0.104778,0.080656,-0.02392,-0.031063,0.03232,0.084599,0.995406,-0.007117,-0.049702,9.92001,0.208492,0.139909,0.041414,3.51866,5.077083,2.129684,1141.88363,1154.53978,1144.53967,1138.08644,-444.165968,-426.299098,513.874649,934.490566,161.654364,-0.022191,-0.014814,8.177598,-0.004707,-0.001472,-0.000803,7.97014,0.003336,-0.231556,8.068892,0.003272,-0.184254,8.005223,0.003382,-0.147399,7.96981,0.003374,-0.098779
19.7225,1.713666,-0.86637,0.084011,0.017101,0.026325,-0.009614,-0.034613,0.034892,0.083746,0.995274,-0.037426,-0.031217,9.686115,0.321291,0.241065,0.052995,3.5558,5.114541,2.132702,1127.6422,1132.14181,1139.30074,1122.40064,251.098866,803.851118,-898.707188,-95.566181,161.624587,-0.034184,-0.025946,7.970303,-0.000113,0.004248,-0.0009,7.872791,0.005491,-0.132215,7.90762,0.005457,-0.122414,7.951958,0.005456,-0.140056,7.836517,0.005526,-0.130329
19.8225,-1.284243,-0.486168,-0.068935,0.034611,-0.007406,-0.021584,-0.033297,0.034569,0.082648,0.995422,-0.011491,-0.072704,9.743986,0.395778,0.304055,0.045908,3.586714,5.147666,2.133139,1129.83258,1139.88683,1140.38122,1121.42205,-361.045736,504.284245,-235.257675,288.716253,161.593898,-0.042441,-0.032987,8.013536,-0.003903,0.003638,-0.001219,7.896151,0.006821,-0.083686,7.965879,0.006733,-0.086339,7.96476,0.006804,-0.096783,7.830726,0.006891,-0.099462
20.5675,1.313692,-1.617723,0.347668,0.096759,-0.010954,-0.020605,0.008514,0.018992,0.073861,0.997051,-0.077918,-0.105487,9.775519,0.711751,0.482916,0.022113,3.96654,5.546216,2.131871,1142.01837,1138.57292,1147.93263,1115.35577,326.547815,-417.192579,106.111138,55.822512,161.499546,-0.077412,-0.053629,8.091294,-0.008101,0.012095,-0.001215,7.999845,0.011641,-0.013451,7.974326,0.011651,-0.015468,8.026159,0.011626,-0.03577,7.795904,0.011941,-0.037823
20.7,0.095051,0.962168,0.149076,0.019375,0.028424,-0.028035,0.013107,0.019274,0.072239,0.997116,-0.091843,-0.099169,9.892389,0.745054,0.453686,0.022476,4.053057,5.621744,2.132512,1160.88829,1136.84372,1160.21085,1110.23957,-439.611646,-447.229568,-58.545466,238.588859,161.523695,-0.081375,-0.050475,8.18,-0.011068,0.022662,-0.001041,8.123503,0.01158,-0.026129,7.958043,0.011794,-0.021094,8.115607,0.01165,-0.030409,7.767924,0.012143,-0.025414
